AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,DAYS_BIRTH,DAYS_EMPLOYED,CNT_FAM_MEMBERS,NAME_CONTRACT_TYPE,CODE_GENDER,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,debt_to_income,credit_utilisation,income_per_person,annuity_to_credit,age_years,employment_years,delinquency_flag,doc_submission_score,income_band,tenure_band,TARGET
112500.0,614574.0,19953.0,513000.0,-14656,-188,2.0,Cash loans,F,Working,Higher education,Single / not married,0.1773584234806801,1.197997664721901,37500.0,0.032466338526624,40.153424657534245,0.5150684931506849,0,1,100-200K,0-2 yrs,1
121500.0,640080.0,31261.5,450000.0,-10977,-1197,3.0,Cash loans,F,Working,Secondary / secondary special,Married,0.2572941786487354,1.4223968391181352,30375.0,0.0488399124485807,30.07397260273973,3.2794520547945205,0,1,100-200K,2-5 yrs,0
225000.0,221832.0,14953.5,175500.0,-16838,-560,2.0,Cash loans,F,Commercial associate,Secondary / secondary special,Separated,0.066459704623535,1.2639927977618362,75000.0,0.0674088165421736,46.131506849315066,1.5342465753424657,0,1,200-500K,0-2 yrs,0
121500.0,634482.0,23310.0,454500.0,-8958,-1021,1.0,Cash loans,F,Working,Secondary / secondary special,Single / not married,0.1918502728372606,1.3959969284996072,60750.0,0.0367385729798907,24.542465753424658,2.797260273972603,0,1,100-200K,2-5 yrs,0
180000.0,553806.0,23593.5,495000.0,-19123,365243,2.0,Cash loans,F,Pensioner,Secondary / secondary special,Married,0.131074271809601,1.118797739802546,60000.0,0.0426023867520634,52.391780821917806,0.0,0,1,100-200K,0-2 yrs,0
76500.0,417024.0,21420.0,360000.0,-14836,-5198,3.0,Cash loans,F,Working,Higher education,Civil marriage,0.2799963399171252,1.1583967822311605,19125.0,0.0513638271086865,40.64657534246575,14.24109589041096,0,1,50-100K,5+ yrs,0
225000.0,675000.0,34465.5,675000.0,-13444,-775,2.0,Cash loans,M,Commercial associate,Higher education,Married,0.1531793192030257,0.9999985185207132,75000.0,0.0510599243556676,36.83287671232877,2.1232876712328768,0,1,200-500K,2-5 yrs,0
112500.0,500211.0,30730.5,463500.0,-13721,-91,3.0,Cash loans,F,Commercial associate,Secondary / secondary special,Married,0.2731575719326939,1.0792015551207008,28125.0,0.0614349515805298,37.59178082191781,0.2493150684931507,0,1,100-200K,0-2 yrs,0
81000.0,157500.0,7875.0,135000.0,-23205,365243,2.0,Revolving loans,M,Pensioner,Lower secondary,Married,0.0972210219626918,1.1666580247553722,27000.0,0.0499996825416981,63.57534246575342,0.0,0,0,50-100K,0-2 yrs,0
225000.0,662022.0,33930.0,526500.0,-13936,-541,2.0,Cash loans,M,Working,Secondary / secondary special,Civil marriage,0.1507993297807565,1.2573993211788772,75000.0,0.0512519957765817,38.18082191780822,1.4821917808219178,0,1,200-500K,0-2 yrs,0
103500.0,909000.0,25641.0,909000.0,-23678,365243,2.0,Cash loans,F,Pensioner,Higher education,Married,0.2477367368431222,0.9999988998911992,34500.0,0.0282078897602972,64.87123287671233,0.0,0,1,100-200K,0-2 yrs,1
81000.0,127350.0,13842.0,112500.0,-8988,-839,2.0,Cash loans,F,Working,Incomplete higher,Civil marriage,0.1708867791755657,1.131989937867219,27000.0,0.1086917260170709,24.624657534246577,2.2986301369863016,0,1,50-100K,2-5 yrs,0
180000.0,545040.0,39627.0,450000.0,-10066,-199,4.0,Cash loans,F,Commercial associate,Secondary / secondary special,Married,0.2201487769512391,1.2111973084504255,36000.0,0.0727046222210806,27.578082191780823,0.5452054794520548,0,1,100-200K,0-2 yrs,0
157500.0,450000.0,27193.5,450000.0,-17520,-367,2.0,Cash loans,M,Working,Higher education,Married,0.1726560466282753,0.999997777782716,52500.0,0.0604298657114095,48.0,1.0054794520547945,0,1,100-200K,0-2 yrs,0
135000.0,270000.0,13500.0,270000.0,-15261,-639,2.0,Revolving loans,M,Commercial associate,Secondary / secondary special,Married,0.0999992592647461,0.9999962963100136,45000.0,0.0499998148155006,41.81095890410959,1.7506849315068491,0,0,100-200K,0-2 yrs,0
369000.0,2013840.0,53122.5,1800000.0,-17089,-4213,2.0,Cash loans,F,Commercial associate,Higher education,Civil marriage,0.1439630244904485,1.1187993784447898,123000.0,0.0263786962327214,46.81917808219178,11.542465753424658,0,1,200-500K,5+ yrs,0
270000.0,540000.0,27000.0,540000.0,-21395,-2998,2.0,Revolving loans,M,Working,Higher education,Married,0.0999996296310013,0.9999981481515776,90000.0,0.0499999074075788,58.61643835616438,8.213698630136987,0,0,200-500K,5+ yrs,0
202500.0,590337.0,30271.5,477000.0,-20687,-3173,3.0,Cash loans,M,Working,Secondary / secondary special,Married,0.1494881506757991,1.2376011790331676,50625.0,0.051278250764816,56.67671232876712,8.693150684931506,0,1,200-500K,5+ yrs,0
76500.0,814041.0,23931.0,679500.0,-16271,-574,2.0,Cash loans,M,Working,Secondary / secondary special,Civil marriage,0.3128194402687546,1.1979982369415203,25500.0,0.0293977460622424,44.57808219178082,1.5726027397260274,0,1,50-100K,0-2 yrs,0
90000.0,508495.5,22527.0,454500.0,-22224,365243,2.0,Cash loans,F,Pensioner,Secondary / secondary special,Married,0.2502972189197898,1.1187995185929185,30000.0,0.0443011898803629,60.88767123287671,0.0,0,1,50-100K,0-2 yrs,0
405000.0,1687266.0,62658.0,1575000.0,-16676,-2175,1.0,Cash loans,M,State servant,Secondary / secondary special,Single / not married,0.1547107291093108,1.071279319822654,202500.0,0.0371357941570599,45.68767123287671,5.958904109589041,0,1,200-500K,5+ yrs,0
112500.0,247500.0,12375.0,247500.0,-13601,-1045,4.0,Revolving loans,F,Working,Secondary / secondary special,Married,0.1099990222309135,0.9999959596122844,22500.0,0.0499997979806142,37.26301369863014,2.863013698630137,0,0,100-200K,2-5 yrs,0
180000.0,930321.0,30874.5,706500.0,-17923,-3532,2.0,Cash loans,M,Commercial associate,Higher education,Married,0.1715240470886272,1.3168006839339224,60000.0,0.0331868965798938,49.104109589041094,9.676712328767124,0,1,100-200K,5+ yrs,0
112500.0,755190.0,36328.5,675000.0,-15801,-4262,3.0,Cash loans,M,Commercial associate,Secondary / secondary special,Married,0.3229171296255144,1.118798342520974,28125.0,0.0481050489213986,43.29041095890411,11.676712328767124,0,1,100-200K,5+ yrs,0
135000.0,168102.0,11362.5,148500.0,-10846,-857,4.0,Cash loans,M,Working,Secondary / secondary special,Married,0.0841660432144947,1.1319923771557094,27000.0,0.0675924879389422,29.715068493150685,2.347945205479452,0,1,100-200K,2-5 yrs,0
144000.0,755190.0,34992.0,675000.0,-12685,-2993,2.0,Cash loans,F,Commercial associate,Higher education,Married,0.2429983125117186,1.118798342520974,48000.0,0.0463352979577351,34.75342465753425,8.2,0,1,100-200K,5+ yrs,0
270000.0,808650.0,26217.0,675000.0,-15332,-259,3.0,Cash loans,F,Commercial associate,Higher education,Single / not married,0.0970996403717023,1.1979982251878143,67500.0,0.0324206610762863,42.00547945205479,0.7095890410958904,0,1,200-500K,0-2 yrs,0
72000.0,675000.0,22306.5,675000.0,-23152,365243,2.0,Cash loans,M,Pensioner,Secondary / secondary special,Married,0.3098081971083735,0.9999985185207132,24000.0,0.0330466177087145,63.43013698630137,0.0,0,1,50-100K,0-2 yrs,0
144000.0,521280.0,37201.5,450000.0,-12335,-945,5.0,Cash loans,F,Commercial associate,Higher education,Married,0.2583419559586392,1.1583974257834984,24000.0,0.0713655398911527,33.794520547945204,2.589041095890411,0,1,100-200K,2-5 yrs,0
76500.0,269550.0,14620.5,225000.0,-12977,-3768,2.0,Cash loans,F,Working,Secondary / secondary special,Married,0.191115148821584,1.1979946755792197,25500.0,0.054240199442777,35.553424657534244,10.323287671232876,0,1,50-100K,5+ yrs,1
135000.0,270000.0,13500.0,270000.0,-8834,-148,3.0,Revolving loans,F,Commercial associate,Secondary / secondary special,Married,0.0999992592647461,0.9999962963100136,33750.0,0.0499998148155006,24.202739726027396,0.4054794520547945,0,0,100-200K,0-2 yrs,0
135000.0,288873.0,18589.5,238500.0,-18611,-2772,2.0,Cash loans,F,Commercial associate,Secondary / secondary special,Civil marriage,0.1376989800075555,1.2112024687527516,45000.0,0.0643515858124995,50.989041095890414,7.594520547945206,0,1,100-200K,5+ yrs,0
99000.0,254700.0,14350.5,225000.0,-24416,365243,1.0,Cash loans,F,Pensioner,Secondary / secondary special,Widow,0.1449530812820072,1.1319949689112492,49500.0,0.0563425349723793,66.89315068493151,0.0,0,1,50-100K,0-2 yrs,0
86310.0,760225.5,30150.0,679500.0,-21887,365243,2.0,Cash loans,M,Pensioner,Secondary / secondary special,Married,0.3493181633858952,1.1187996779990022,28770.0,0.0396592331364402,59.964383561643835,0.0,0,1,50-100K,0-2 yrs,0
171000.0,1078200.0,31653.0,900000.0,-15729,-8892,3.0,Cash loans,F,Working,Secondary / secondary special,Married,0.1851041806773059,1.197998668890368,42750.0,0.0293572348755009,43.09315068493151,24.361643835616437,0,1,100-200K,5+ yrs,0
150750.0,997335.0,29290.5,832500.0,-21158,365243,2.0,Cash loans,F,Pensioner,Secondary / secondary special,Married,0.1942972185922481,1.1979985609626895,50250.0,0.0293687383188815,57.967123287671235,0.0,0,1,100-200K,0-2 yrs,0
135000.0,413235.0,30199.5,337500.0,-19561,-1534,2.0,Cash loans,M,Commercial associate,Secondary / secondary special,Married,0.2236983429752372,1.2243963721588973,45000.0,0.0730805157343503,53.59178082191781,4.2027397260273975,0,1,100-200K,2-5 yrs,0
135000.0,797557.5,26487.0,688500.0,-23607,365243,1.0,Cash loans,F,Pensioner,Secondary / secondary special,Single / not married,0.196198546677432,1.1583970103166157,67500.0,0.0332101030833474,64.67671232876712,0.0,0,1,100-200K,0-2 yrs,0
28350.0,61128.0,6084.0,54000.0,-20566,365243,1.0,Cash loans,M,Pensioner,Secondary / secondary special,Single / not married,0.2145956050932947,1.1319790374252328,14175.0,0.0995272293019679,56.345205479452055,0.0,0,1,<50K,0-2 yrs,0
63000.0,180000.0,9000.0,180000.0,-7916,-346,3.0,Revolving loans,F,Commercial associate,Incomplete higher,Civil marriage,0.1428548753194393,0.9999944444753084,15750.0,0.0499997222237654,21.687671232876713,0.947945205479452,0,0,50-100K,0-2 yrs,0
225000.0,1762110.0,48586.5,1575000.0,-10467,-2895,3.0,Cash loans,M,Commercial associate,Secondary / secondary special,Married,0.2159390402709321,1.1187992896512446,56250.0,0.0275728941025849,28.676712328767124,7.931506849315069,0,1,200-500K,5+ yrs,0
202500.0,450000.0,24412.5,450000.0,-10107,-2538,3.0,Cash loans,M,Working,Secondary / secondary special,Married,0.1205549602224186,0.999997777782716,50625.0,0.0542498794447123,27.69041095890411,6.953424657534247,0,1,200-500K,5+ yrs,0
585000.0,1350000.0,67500.0,1350000.0,-18802,-2460,2.0,Revolving loans,F,Commercial associate,Higher education,Civil marriage,0.1153844181462937,0.999999259259808,195000.0,0.0499999629629904,51.512328767123286,6.739726027397261,0,0,500K+,5+ yrs,0
121500.0,509400.0,40374.0,450000.0,-16375,-962,3.0,Cash loans,F,Working,Secondary / secondary special,Married,0.3322935613698652,1.1319974844500345,30375.0,0.0792577949395466,44.863013698630134,2.6356164383561644,0,1,100-200K,2-5 yrs,1
112500.0,213948.0,13801.5,189000.0,-16734,-3066,2.0,Cash loans,F,Commercial associate,Secondary / secondary special,Married,0.1226789095208042,1.1319940106137003,37500.0,0.0645083641428564,45.846575342465755,8.4,0,1,100-200K,5+ yrs,1
90000.0,174132.0,18882.0,157500.0,-11181,-2785,2.0,Cash loans,F,Working,Higher education,Married,0.2097976689147898,1.1055929803620297,30000.0,0.108434357646167,30.63287671232877,7.63013698630137,0,1,50-100K,5+ yrs,0
126000.0,148365.0,10678.5,135000.0,-19592,-2931,2.0,Cash loans,M,Working,Secondary / secondary special,Married,0.0847493273862905,1.098991859319561,42000.0,0.0719740371783292,53.67671232876712,8.03013698630137,0,1,100-200K,5+ yrs,0
40500.0,149256.0,17010.0,135000.0,-13806,-5081,4.0,Cash loans,F,Working,Secondary / secondary special,Married,0.4199896298856818,1.1055918104310338,8100.0,0.1139645041773585,37.824657534246576,13.92054794520548,0,1,<50K,5+ yrs,0
112500.0,1125000.0,33025.5,1125000.0,-14464,-3638,3.0,Cash loans,F,Working,Higher education,Married,0.2935573906009724,0.9999991111119012,28125.0,0.0293559739058009,39.62739726027397,9.967123287671232,0,1,100-200K,5+ yrs,0
157500.0,358344.0,19584.0,283500.0,-18204,-3732,2.0,Cash loans,M,Commercial associate,Secondary / secondary special,Married,0.1243420676694116,1.2639955414619348,52500.0,0.0546512439129888,49.87397260273973,10.224657534246576,0,0,100-200K,5+ yrs,0
112500.0,457834.5,22396.5,378000.0,-11802,-617,4.0,Cash loans,M,Working,Secondary / secondary special,Married,0.1990782304157296,1.2111991767217547,22500.0,0.0489182249956589,32.33424657534247,1.6904109589041096,0,1,100-200K,0-2 yrs,0
225000.0,497520.0,32391.0,450000.0,-11657,-371,2.0,Cash loans,M,Commercial associate,Higher education,Married,0.1439593601806214,1.1055975431165708,75000.0,0.0651047895465719,31.936986301369863,1.0164383561643835,0,1,200-500K,0-2 yrs,0
76500.0,450000.0,24543.0,450000.0,-21727,-2174,2.0,Cash loans,F,Working,Secondary / secondary special,Married,0.3208193356949582,0.999997777782716,25500.0,0.0545398788002693,59.52602739726027,5.956164383561644,0,1,50-100K,5+ yrs,0
135000.0,545040.0,26640.0,450000.0,-12296,-879,3.0,Cash loans,F,Working,Secondary / secondary special,Married,0.1973318716157658,1.2111973084504255,33750.0,0.0488770569553483,33.68767123287671,2.408219178082192,0,1,100-200K,2-5 yrs,0
135000.0,500211.0,34942.5,463500.0,-13190,-5480,2.0,Cash loans,F,Working,Higher education,Married,0.2588314160635847,1.0792015551207008,45000.0,0.069855381318321,36.136986301369866,15.013698630136986,0,1,100-200K,5+ yrs,0
90000.0,95940.0,9616.5,90000.0,-23057,365243,2.0,Cash loans,M,Pensioner,Secondary / secondary special,Married,0.1068488127909689,1.065988155687159,30000.0,0.1002334768242982,63.16986301369863,0.0,0,1,50-100K,0-2 yrs,0
58500.0,242595.0,16542.0,202500.0,-14168,-231,2.0,Cash loans,F,Commercial associate,Secondary / secondary special,Married,0.2827643971897916,1.1979940839798322,19500.0,0.0681874391993272,38.81643835616438,0.6328767123287671,0,1,50-100K,0-2 yrs,0
58500.0,225000.0,12694.5,225000.0,-23493,365243,2.0,Cash loans,F,Pensioner,Secondary / secondary special,Married,0.2169962906616981,0.9999955555753084,19500.0,0.0564197492455589,64.36438356164383,0.0,0,1,50-100K,0-2 yrs,0
225000.0,1206000.0,31810.5,1206000.0,-11852,-1756,3.0,Cash loans,M,Working,Secondary / secondary special,Married,0.1413793716472371,0.9999991708132911,56250.0,0.0263768438002953,32.47123287671233,4.810958904109589,0,2,200-500K,2-5 yrs,0
180000.0,1181016.0,34659.0,846000.0,-17066,-2956,2.0,Cash loans,M,State servant,Secondary / secondary special,Civil marriage,0.1925489302837206,1.3959983498837472,60000.0,0.0293467409867935,46.75616438356165,8.098630136986301,0,1,100-200K,5+ yrs,0
157500.0,810000.0,40500.0,810000.0,-18571,-2035,2.0,Revolving loans,F,Commercial associate,Secondary / secondary special,Civil marriage,0.2571412245001619,0.9999987654336228,52500.0,0.0499999382716811,50.87945205479452,5.575342465753424,0,0,100-200K,5+ yrs,0
220500.0,697500.0,20524.5,697500.0,-20616,-1568,1.0,Cash loans,F,Commercial associate,Higher education,Separated,0.093081210516052,0.9999985663102992,110250.0,0.0294257642641372,56.48219178082192,4.295890410958904,0,1,200-500K,2-5 yrs,0
225000.0,808650.0,31464.0,675000.0,-19455,-1611,2.0,Cash loans,M,Working,Secondary / secondary special,Married,0.1398393784916511,1.1979982251878143,75000.0,0.0389092451502564,53.3013698630137,4.413698630136986,0,1,200-500K,2-5 yrs,0
72000.0,536917.5,17874.0,463500.0,-13757,-2258,2.0,Cash loans,F,Working,Incomplete higher,Married,0.2482465521312204,1.1583955590171326,24000.0,0.0332899685892737,37.69041095890411,6.186301369863013,0,1,50-100K,5+ yrs,0
292500.0,2013840.0,55377.0,1800000.0,-16224,-2343,4.0,Cash loans,F,Commercial associate,Secondary / secondary special,Married,0.1893224296669071,1.1187993784447898,58500.0,0.0274981987157873,44.44931506849315,6.419178082191781,0,1,200-500K,5+ yrs,0
144000.0,225000.0,10944.0,225000.0,-11111,-1068,3.0,Cash loans,F,Working,Higher education,Married,0.0759994722258873,0.9999955555753084,36000.0,0.048639783823183,30.44109589041096,2.926027397260274,0,1,100-200K,2-5 yrs,0
247500.0,1288350.0,37800.0,1125000.0,-12515,-1518,2.0,Cash loans,M,Working,Secondary / secondary special,Married,0.1527266556498761,1.1451989820453492,82500.0,0.0293398305275503,34.28767123287671,4.158904109589041,0,1,200-500K,2-5 yrs,0
112500.0,828000.0,24210.0,828000.0,-20821,365243,2.0,Cash loans,F,Pensioner,Secondary / secondary special,Married,0.2151980871281144,0.99999879227199,37500.0,0.0292390951218657,57.04383561643836,0.0,0,1,100-200K,0-2 yrs,0
148500.0,679500.0,19998.0,679500.0,-21036,-10538,1.0,Cash loans,F,Working,Secondary / secondary special,Separated,0.1346657598265331,0.99999852833182,74250.0,0.0294304202642821,57.632876712328766,28.87123287671233,0,1,100-200K,5+ yrs,0
148500.0,1256400.0,36864.0,900000.0,-13722,-3406,5.0,Cash loans,F,Working,Secondary / secondary special,Married,0.2482407525875246,1.3959984488906123,24750.0,0.029340950858842,37.59452054794521,9.331506849315067,0,1,100-200K,5+ yrs,0
135000.0,217602.0,15273.0,198000.0,-21390,365243,1.0,Cash loans,F,Pensioner,Secondary / secondary special,Widow,0.1131324953148495,1.0989944495229822,67500.0,0.0701874514597684,58.602739726027394,0.0,0,1,100-200K,0-2 yrs,0
90000.0,521280.0,28408.5,450000.0,-18718,-4704,2.0,Cash loans,M,Working,Higher education,Married,0.3156464928167465,1.1583974257834984,30000.0,0.054497478327428,51.28219178082192,12.887671232876713,0,1,50-100K,5+ yrs,0
76500.0,754740.0,21757.5,630000.0,-21480,-669,1.0,Cash loans,F,Working,Secondary / secondary special,Widow,0.2844080469536346,1.1979980984157168,38250.0,0.0288277700562179,58.84931506849315,1.832876712328767,0,1,50-100K,0-2 yrs,0
130500.0,571500.0,31909.5,571500.0,-21985,-2065,2.0,Cash loans,M,State servant,Secondary / secondary special,Married,0.2445153676983318,0.9999982502217843,43500.0,0.0558345479710446,60.23287671232877,5.657534246575342,0,1,100-200K,5+ yrs,0
112500.0,251280.0,13630.5,180000.0,-13894,-1393,2.0,Cash loans,F,Working,Secondary / secondary special,Married,0.1211589230317952,1.3959922444875306,37500.0,0.0542440534700196,38.06575342465754,3.816438356164383,0,1,100-200K,2-5 yrs,0
157500.0,512064.0,16353.0,360000.0,-22004,365243,1.0,Cash loans,F,Pensioner,Secondary / secondary special,Widow,0.103827912203732,1.4223960488998642,78750.0,0.0319353988263208,60.28493150684932,0.0,0,1,100-200K,0-2 yrs,0
180000.0,450000.0,46111.5,450000.0,-11136,-3487,1.0,Cash loans,M,Working,Secondary / secondary special,Single / not married,0.2561735768134621,0.999997777782716,90000.0,0.1024697722893949,30.50958904109589,9.553424657534247,0,1,100-200K,5+ yrs,0
40500.0,445500.0,21559.5,445500.0,-21584,365243,2.0,Cash loans,F,Pensioner,Secondary / secondary special,Married,0.5323201896249475,0.9999977553361272,13500.0,0.0483938307658119,59.134246575342466,0.0,0,1,<50K,0-2 yrs,0
157500.0,343800.0,13090.5,225000.0,-19313,-8118,2.0,Cash loans,M,Working,Secondary / secondary special,Married,0.0831137580078856,1.5279932089190715,52500.0,0.0380758054804959,52.91232876712328,22.24109589041096,0,1,100-200K,5+ yrs,0
157500.0,521280.0,28278.0,450000.0,-13913,-3607,1.0,Cash loans,M,Working,Secondary / secondary special,Separated,0.1795417171954463,1.1583974257834984,78750.0,0.0542471335038108,38.11780821917808,9.882191780821918,0,1,100-200K,5+ yrs,1
225000.0,824823.0,21888.0,688500.0,-10901,-203,2.0,Cash loans,M,Working,Secondary / secondary special,Married,0.097279567646366,1.197998259988003,75000.0,0.0265365702258906,29.865753424657537,0.5561643835616439,0,1,200-500K,0-2 yrs,0
